TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
40:27.5,1.4136138,0.27548558,0.49673924,1.4100153,0.899205,-0.3111962,-0.06628424,0.9111692,1.1429183,0.20954786,0.06236889,1.2919707,0.53977627,-0.2432785,0.14757319,0.66422445,0.42777783,-0.35259932,-0.06093003,0.39495322,844.1392,850.989,826.0073,779.67035,724.87177,100,0,0.112792969,0.296386719,0.944580078,0.904693604,2.833709717,2.355194092,1,1,1,1,1,62.31,NaN
40:28.0,1.3769581,0.20066659,0.35274214,1.3749579,0.79830647,-0.21629594,-0.30984965,0.8055282,1.1414889,0.21643057,0.053458218,1.2830113,0.5445479,-0.21377824,0.19931394,0.7080421,0.3502921,-0.27873388,0.010344204,0.37490556,847.76556,855.82416,832.0513,786.9231,778.46155,100,0,0.111755371,0.294189453,0.948425293,0.949554443,2.98324585,2.459869385,1,1,1,1,1,62.31,NaN
40:28.5,1.3294787,0.012197061,0.09655051,1.3230773,0.69408864,-0.1733679,-0.43267748,0.6618089,1.1535919,0.21643057,0.015243084,1.2830113,0.50591433,-0.22739713,0.22132078,0.6200715,0.2809877,-0.28848645,-0.06655314,0.3165371,837.6923,853.00366,862.27106,930.3663,1004.10254,100,0,0.109069824,0.294677734,0.948669434,0.725250244,2.594451904,2.429962158,1,1,1,1,1,62.31,NaN
40:29.1,0.87513125,0.1712572,0.19006902,0.8458772,0.33948907,-0.2903668,-0.66796494,0.2705778,0.9521975,-0.048545238,-0.1936002,0.94619197,0.40607,-0.28739944,0.19947572,0.4724427,0.07324613,-0.3664287,-0.18024871,0.17112857,838.9011,853.4066,822.381,744.21246,707.1429,100,0,0.104248047,0.290039063,0.943054199,0.441131592,2.631835938,1.697235107,1,1,1,1,1,62.31,NaN
40:29.6,0.6031293,0.28894538,0.24889494,0.6162275,0.37781322,-0.38872156,-0.6293977,0.2039913,0.9100149,-0.19415691,-0.15669441,0.7115802,0.24309924,-0.30997518,0.15507627,0.112791374,-0.12416191,-0.49879986,-0.38793737,-0.058684655,840.5128,856.63007,825.2015,782.49084,708.7546,100,0,0.109863281,0.293457031,0.943359375,0.904693604,2.743988037,2.901000977,1,1,1,1,1,62.31,NaN
40:30.1,0.47688586,0.23921315,0.23876953,0.4574885,0.27955428,-0.51895493,-0.6129773,0.003101797,0.87271065,-0.19858727,-0.0810675,0.69649243,0.16894896,-0.3091978,0.16810316,0.15977886,-0.15336403,-0.5008674,-0.40134034,-0.13890739,842.9304,856.63007,873.95605,948.9011,998.46155,100,0,0.11138916,0.289367676,0.947875977,0.942077637,2.96081543,2.504730225,1,1,1,1,1,62.31,NaN
40:30.6,0.25644755,0.06523901,0.14197691,0.27029505,0.080014065,-0.5479652,-0.36195275,-0.23903392,0.56451654,-0.2099561,-0.05269682,0.49915707,0.16605952,-0.22539178,0.15249643,0.31357697,-0.08337148,-0.5063498,-0.35740712,-0.12313458,855.42126,859.0476,859.0476,906.5934,969.0476,100,0,0.116638184,0.289550781,0.94921875,0.762634277,2.257995605,2.190704346,1,1,1,1,1,62.31,NaN
40:31.1,0.27690417,0.1128929,0.13404201,0.21229525,-0.06412585,-0.5836962,-0.40171975,-0.13234428,0.58491814,-0.25676274,-0.055253755,0.59296834,0.10294172,-0.24932647,0.13439709,0.3034152,-0.12345218,-0.60806423,-0.33195144,-0.006883911,834.4689,847.76556,820.7692,756.7033,679.7436,100,0,0.107910156,0.287353516,0.949401855,0.800018311,2.953338623,1.996307373,1,1,1,1,1,62.31,NaN
40:31.6,0.4315951,0.22230805,0.2852361,0.29034135,-0.011140185,-0.3762522,-0.3429185,-0.07652724,0.5913843,-0.21423918,-0.17144352,0.6653539,0.18178084,-0.21568416,0.12092114,0.32231793,-0.16483448,-0.5721971,-0.26867345,0.08710497,837.6923,854.61536,838.9011,772.8205,838.0952,100,0,0.103637695,0.286132813,0.9453125,0.538330078,3.147735596,1.77947998,1,1,1,1,1,62.31,NaN
40:32.1,0.51974124,0.28640306,0.28152874,0.4339626,-0.110633634,-0.4143876,-0.39615887,-0.020731552,0.49917507,-0.19150133,-0.14606863,0.6625777,0.19268332,-0.20954219,0.09131539,0.23433001,-0.1948522,-0.4883986,-0.2132049,0.1449317,839.304,854.61536,857.03296,929.15753,987.98535,100,0,0.106872559,0.289123535,0.948120117,1.02432251,2.908477783,2.878570557,1,1,1,1,1,62.31,NaN
40:32.6,0.51923794,0.19477317,0.30505073,0.42207035,-0.030542351,-0.48523247,-0.46802282,0.15416777,0.48513862,-0.26433286,-0.19179045,0.6742656,0.2303903,-0.23089267,0.08861891,0.30195466,-0.18811135,-0.5111139,-0.2500253,0.07992299,853.00366,857.8388,861.06226,944.4689,929.5604,100,0,0.110778809,0.290222168,0.946044922,0.93460083,2.407531738,2.654266357,1,1,1,1,1,62.31,NaN
40:33.1,0.49907959,0.100578934,0.1870388,0.5114323,0.014040866,-0.79259986,-0.49472252,0.19357212,0.60543036,-0.29547665,-0.2678436,0.656656,0.24213558,-0.24089278,0.03699087,0.3123349,-0.22880772,-0.59981817,-0.30342436,-0.002841897,839.304,857.4359,843.73627,806.6667,904.57874,100,0,0.107543945,0.285461426,0.948181152,0.732727051,1.592559814,2.190704346,1,1,1,1,1,61.92,NaN
40:33.6,0.5159281,0.00442563,0.13991584,0.49893814,0.20918852,-0.55245286,-0.64316124,0.3161837,0.60630155,-0.13379553,-0.48084283,0.6803211,0.23034526,-0.33103523,0.048040826,0.3050148,-0.31247792,-0.68256366,-0.35183188,-0.0919599,842.1245,848.1685,819.5604,760.7326,761.53845,100,0,0.107849121,0.290649414,0.950256348,0.919647217,2.990722656,2.205657959,1,1,1,1,1,61.92,NaN
40:34.2,0.4879584,-0.018969959,0.062252425,0.4865531,0.2423278,-0.4856401,-0.5802664,0.25611308,0.63223106,-0.13784586,-0.36542112,0.6753043,0.2400086,-0.37148896,0.05375147,0.22350374,-0.27200744,-0.6651331,-0.39112118,-0.07573743,847.3626,860.65936,861.4652,902.96704,853.00366,100,0,0.107421875,0.289306641,0.951660156,0.568237305,2.833709717,2.100982666,1,1,1,1,1,61.92,NaN
40:34.7,0.48172516,0.13384904,0.16345589,0.43764102,0.21630242,-0.47854865,-0.66624045,0.25380576,0.84792197,-0.051468715,-0.23345646,0.65090835,0.20903288,-0.32619965,0.113102466,0.1765842,-0.24169247,-0.6239568,-0.35320368,0.032350864,828.8278,846.9597,828.4249,745.0183,705.9341,100,0,0.101623535,0.28527832,0.947998047,0.403747559,2.833709717,2.160797119,1,1,1,1,1,61.92,NaN
40:35.2,0.5753221,0.2650014,0.26248223,0.47130018,0.08562794,-0.5316384,-0.6600782,0.0661602,0.91306895,-0.16572654,-0.000782,0.6442569,0.20358334,-0.34287226,0.10110274,0.13569075,-0.1889089,-0.6094022,-0.33301407,0.11752374,838.49817,853.00366,839.707,789.34064,823.1868,100,0,0.103027344,0.284729004,0.950195313,0.732727051,2.84866333,2.512207031,1,1,1,1,1,61.92,NaN
40:35.7,0.65552187,0.29022765,0.2822075,0.5172191,0.16020137,-0.5248583,-0.5657738,0.014004667,0.8976403,-0.15638721,0.072437346,0.6417129,0.21858409,-0.32976818,0.1195136,0.2630225,-0.17544012,-0.5738223,-0.2846392,0.12660345,836.08057,861.06226,871.13556,936.8132,1037.9487,100,0,0.10357666,0.286315918,0.94744873,0.942077637,2.766418457,2.549591064,1,1,1,1,1,61.92,NaN
40:36.2,0.8267857,0.2809395,0.4503082,0.6720846,0.22240797,-0.47285885,-0.3925297,-0.0086906,0.86315984,-0.28100955,0.083921775,0.6441716,0.22848554,-0.39569116,0.1411754,0.33663926,-0.1279184,-0.586016,-0.26175436,0.090971455,875.9707,857.4359,854.21246,954.5421,909.011,100,0,0.106445313,0.286132813,0.947265625,1.188812256,2.96081543,2.721557617,1,1,1,1,1,61.92,NaN
40:36.7,1.4377267,0.17799598,0.9093831,1.3761647,0.2788877,-0.314359,-0.27607548,0.032881126,0.6991495,-0.42613545,0.052850727,0.6437376,0.4042044,-0.40468338,0.20087728,0.41710457,0.019452926,-0.6229826,-0.16394396,0.12312045,842.1245,844.5421,820.3663,772.4176,686.99634,94.00001,0,0.102783203,0.286865234,0.948242188,0.927124023,2.257995605,2.482299805,1,1,1,1,1,61.92,NaN
40:37.2,1.5311272,0.1525162,0.9324493,1.4728347,0.42696834,-0.29227155,-0.14479382,0.37439448,0.7091716,-0.42301586,0.038394064,0.5474704,0.3804486,-0.40634972,0.19511268,0.33198848,0.06835083,-0.6266789,-0.09920773,0.12249009,819.15753,853.8095,870.32965,941.2454,1019.81683,84.000015,0,0.105285645,0.285583496,0.94921875,0.665435791,2.743988037,2.542114258,1,1,1,1,1,61.92,NaN
40:37.8,1.662892,-0.056053046,0.8832919,1.641833,0.5928914,-0.2590326,-0.09234243,0.57345194,0.75138605,-0.111656845,0.05097246,0.4917045,0.3634591,-0.42268488,0.14917801,0.35185933,0.06898275,-0.50869125,-0.15868466,0.14241466,852.1978,858.24176,858.24176,927.9487,1025.4579,74.00002,0,0.10357666,0.287597656,0.950378418,0.740203857,2.631835938,2.482299805,1,1,1,1,1,61.92,NaN
40:38.3,1.7362758,0.056525253,0.5250038,1.729248,0.70997566,-0.40123785,0.015399866,0.7012054,0.82608193,0.10949588,0.18553919,0.7164772,0.24414775,-0.35018355,0.08388882,0.42424375,0.013795679,-0.41777077,-0.2760204,0.1365148,827.2161,848.5714,855.42126,922.3077,923.1135,64.00003,0,0.105163574,0.286132813,0.947875977,0.515899658,2.452392578,1.689758301,1,1,1,1,1,61.92,NaN
40:38.8,1.6927899,0.19338745,0.47303772,1.7007844,0.64377785,-0.34841436,-0.053723056,0.7161745,0.8146681,0.10949588,0.1747113,0.8212496,0.21468107,-0.37851578,0.08908938,0.4400779,-0.047399595,-0.47918668,-0.3749908,0.10160923,834.4689,848.5714,831.2454,788.93774,734.1392,54.000046,0,0.10333252,0.285644531,0.946350098,0.695343018,2.542114258,2.557067871,1,1,1,1,1,61.92,NaN
40:39.3,1.53764,0.2053008,0.39909995,1.5428481,0.50152344,-0.33319306,-0.11317003,0.6342352,0.85119706,0.10092067,0.15737751,0.8457569,0.22262067,-0.4254604,0.09373226,0.41096985,-0.05155137,-0.626054,-0.37525958,0.07887543,836.4835,848.1685,857.8388,946.4835,1020.2198,44.000046,0,0.105102539,0.285400391,0.948364258,0.986938477,3.013153076,2.474822998,1,1,1,1,1,61.92,NaN
40:39.8,0.57824016,0.10767545,-0.12302905,0.7307684,0.26960644,-0.27664372,-0.41099644,0.49108496,0.749922,-0.09974956,0.08237917,0.8237469,0.15342301,-0.41741887,0.09131985,0.28528088,-0.13207959,-0.75232065,-0.42559224,-0.034850296,850.989,855.42126,863.0769,911.8315,871.9414,50.000046,0,0.109375,0.286804199,0.944519043,0.814971924,2.265472412,2.601928711,1,1,1,1,1,61.92,NaN
40:40.3,0.28767797,-0.08636042,-0.2783089,0.41798598,0.19810033,-0.3682863,-0.4550563,0.20370868,0.931702,-0.028249014,0.10477836,0.7067691,0.24331307,-0.26112446,0.04971173,0.3050752,-0.1009521,-0.50646687,-0.3687609,0.041232448,828.022,844.5421,827.619,731.7216,691.8315,60.00004,0,0.102416992,0.286682129,0.950927734,1.271057129,2.572021484,2.512207031,1,1,1,1,1,61.92,NaN
40:40.8,0.36907917,0.000519,-0.13918279,0.34254146,0.23715083,-0.47550672,-0.45012382,0.07620763,0.93139774,0.014751497,0.03289058,0.6837791,0.20500891,-0.24387841,0.08793737,0.27991202,-0.10282905,-0.42764255,-0.34378126,0.043178987,811.50183,853.4066,843.73627,753.47986,835.2747,70.00003,0,0.107666016,0.287780762,0.945129395,1.09161377,2.609405518,2.975769043,1,1,1,1,1,61.92,NaN
40:41.3,0.8618622,0.12982225,0.41994935,0.83902943,0.4841323,-0.5802885,-0.31140137,0.3534713,0.9667186,0.005361392,0.027171826,0.7656304,0.47696272,-0.2363994,0.18618345,0.41710716,0.21256787,-0.36296368,-0.25485995,0.30283788,834.0659,857.8388,860.2564,945.2747,996.4469,80.000015,0,0.107421875,0.286865234,0.948730469,0.448608398,2.295379639,1.988830566,1,1,1,1,1,61.92,NaN
40:41.8,1.1159161,0.2288418,0.6816274,1.0821892,0.55148375,-0.5121799,-0.23428094,0.43068388,0.9115789,0.005361392,-0.034003876,0.8317781,0.5573902,-0.18118183,0.28279093,0.5348126,0.43346134,-0.26057398,-0.19665647,0.61948144,842.9304,844.94507,858.6447,916.6667,881.2088,90.00001,4,0.105773926,0.286132813,0.947143555,0.800018311,2.743988037,2.243041992,1,1,1,1,1,61.92,NaN
40:42.4,1.1512668,0.24497716,0.77174056,1.0852541,0.5487522,-0.50969714,-0.15974632,0.44082317,0.9661262,-0.011411869,0.020411884,0.8202224,0.63155687,-0.12768184,0.28830752,0.6158496,0.4737223,-0.22298157,-0.12807645,0.6845541,842.52747,858.6447,869.5238,959.7802,973.0769,100,15.999998,0.107116699,0.285827637,0.951660156,0.762634277,2.75894165,2.721557617,1,1,1,1,1,61.92,NaN
40:42.9,0.8785588,0.1762159,0.5977779,0.77161705,0.2787436,-0.54464203,-0.18194357,0.11721295,0.9139037,-0.08213572,-0.038186643,0.76050377,0.4895449,-0.17794192,0.14724553,0.5188383,0.24841793,-0.30664888,-0.21607473,0.5719934,828.8278,843.73627,832.0513,777.25275,817.1429,100,25.999996,0.106201172,0.285339355,0.946716309,0.643005371,2.901000977,2.04864502,1,1,1,1,1,61.38,NaN
40:43.4,0.5752954,0.13835245,0.41970593,0.41125157,0.1679369,-0.34858805,-0.21667488,0.24862412,0.9394347,-0.058483068,-0.017090643,0.75651723,0.40424988,-0.33218926,0.07071076,0.35165155,-0.09956106,-0.5114891,-0.20136164,0.21741226,848.1685,849.3773,819.9634,752.27106,736.1539,100,29.999998,0.10736084,0.287353516,0.951904297,0.740203857,3.394470215,2.011260986,1,1,1,1,1,61.38,NaN
40:43.9,0.42929685,0.09688646,0.19988127,0.42206523,-0.039530963,-0.31684902,-0.38305783,0.31447577,0.6976853,-0.16827668,-0.0864555,0.69704723,0.26877722,-0.414423,0.03411402,0.19878829,-0.23292236,-0.66784936,-0.1718039,0.07307167,846.55676,853.4066,860.2564,915.4579,879.19415,100,19.999998,0.101074219,0.286804199,0.948669434,1.02432251,3.170166016,2.930908203,1,1,1,1,1,61.38,NaN
40:44.4,0.43125218,0.15730877,0.17739175,0.4467273,-0.074478835,-0.28415257,-0.4377421,0.36697745,0.6718911,-0.19723368,-0.08344972,0.64970005,0.12273442,-0.47897628,0.057835806,0.20745368,-0.20378105,-0.6017914,-0.15266888,0.015919939,842.1245,848.5714,829.2308,754.2857,697.8755,100,9.999999,0.106689453,0.286315918,0.946289063,0.650482178,2.609405518,2.459869385,1,1,1,1,1,61.38,NaN
40:44.9,0.42895794,0.099675655,0.24862514,0.44717076,-0.032953065,-0.48820052,-0.34443235,0.25891882,0.6287884,-0.14200689,-0.073924854,0.6402114,0.15397309,-0.393673,0.06195441,0.37250265,-0.21343583,-0.4932136,-0.26361525,0.03816415,799.81683,849.7802,843.3333,771.6117,725.6777,100,0,0.099182129,0.286865234,0.949951172,0.904693604,2.579498291,1.861724854,1,1,1,1,1,61.38,NaN
40:45.4,1.060239,0.16749655,0.5464206,0.92118675,0.17216165,-0.466303,-0.2031762,0.2447629,0.4948242,-0.076521486,-0.16480811,0.53170145,0.25974104,-0.19273023,-0.016036287,0.42622012,-0.05391792,-0.43223408,-0.26449043,0.17081735,824.7985,859.45056,865.89746,930.7692,1004.90845,98,0,0.093200684,0.287536621,0.95300293,0.91217041,4.029998779,3.102874756,1,1,1,1,1,61.38,NaN
40:46.0,1.4440101,0.09743519,0.6553613,1.3288926,0.37465522,-0.42285126,-0.1872077,0.3763834,0.8469761,-0.009165303,-0.109755926,0.56511515,0.40894273,-0.07736968,0.040164094,0.5479079,0.15852392,-0.43187195,-0.13318948,0.314303,834.87177,848.97437,843.73627,896.1172,855.42126,88.000015,0,0.095825195,0.289123535,0.950317383,0.702819824,2.811279297,1.943969727,1,1,1,1,1,61.38,NaN
40:46.5,1.4694161,0.19233514,0.6839737,1.364111,0.5472627,-0.2917589,-0.18124607,0.5463807,1.0793874,0.05507086,-0.07310709,0.6493734,0.39838588,-0.065802865,0.10699433,0.53149116,0.1800386,-0.44070652,-0.057141617,0.32779428,840.5128,848.5714,817.9487,761.53845,701.9048,78.00002,0,0.087585449,0.283874512,0.953125,1.02432251,3.095397949,1.786956787,1,1,1,1,1,61.38,NaN
40:47.0,1.3263991,0.14651729,0.5108241,1.2477338,0.5753381,-0.0435804,-0.12075438,0.6461436,1.0819409,0.024725098,-0.019445315,0.6809471,0.29361808,-0.123192035,0.12630427,0.51026136,0.15863024,-0.38197508,-0.07155529,0.30515248,846.9597,862.27106,870.7326,956.1539,1014.9817,74.00002,0,0.08972168,0.291625977,0.951416016,1.009368896,2.332763672,2.474822998,1,1,1,1,1,61.38,NaN
40:47.5,0.65620846,0.15535167,0.24892041,0.6380094,0.50741863,-0.021568952,-0.08328505,0.5971324,1.0562756,-0.002803593,-0.05180628,0.6492821,0.13973272,-0.2055947,0.037697207,0.3605821,-0.046004876,-0.3709184,-0.20210904,0.18589135,836.8865,852.6007,861.4652,944.4689,1002.0879,84.000015,0,0.084411621,0.288574219,0.949768066,1.076660156,2.676696777,2.714080811,1,1,1,1,1,61.38,NaN
40:48.0,0.42159677,0.10978842,0.17222838,0.36202726,0.29408798,-0.0687521,-0.17010488,0.4072844,0.82643354,-0.14391072,-0.020230928,0.583204,0.07035347,-0.30069435,-0.014610241,0.30900517,-0.070504434,-0.4531462,-0.23437726,0.1493609,839.304,851.39197,861.8681,905.78754,874.35895,94.00001,0,0.089538574,0.289550781,0.958618164,0.605621338,2.519683838,2.093505859,1,1,1,1,1,61.38,NaN
40:48.5,0.24425177,0.14207703,0.16461506,0.12061004,0.023890402,-0.35280874,-0.37155068,0.14881764,0.61175644,-0.041096903,-0.040390734,0.90751916,0.1780096,-0.3790135,0.018788485,0.27920127,-0.1661236,-0.52773607,-0.24558015,-0.003483588,837.6923,846.1539,819.5604,749.0476,691.8315,100,0,0.085876465,0.287109375,0.952270508,0.904693604,2.729034424,2.684173584,1,1,1,1,1,61.38,NaN
40:49.0,0.5732128,0.3282317,0.27060208,0.34422523,0.019395703,-0.48317903,-0.44945392,0.23124796,0.85811436,0.098117016,-0.059688054,0.90920514,0.19587567,-0.4103756,0.11547686,0.30458182,-0.1942335,-0.5311347,-0.16461636,-0.06778862,818.7546,839.707,821.1722,774.83514,809.0842,100,0,0.082092285,0.286499023,0.950012207,1.009368896,3.185119629,2.243041992,1,1,1,1,1,61.38,NaN
40:49.6,0.6819128,0.43140715,0.4158821,0.5103163,0.23018603,-0.4441181,-0.4700831,0.41481346,0.90216005,0.10508627,-0.0362284,1.0364673,0.18031372,-0.40125096,0.08693552,0.30550238,-0.21299374,-0.528113,-0.06843459,-0.004552731,820.3663,856.2271,871.9414,946.4835,1012.1612,100,0,0.084777832,0.286804199,0.949523926,0.613098145,2.901000977,2.130889893,1,1,1,1,1,61.38,NaN
40:50.1,0.6763509,0.38299605,0.4890045,0.51582223,0.36005017,-0.5087356,-0.47130144,0.39662167,1.0493636,0.04981267,0.056695744,1.1309468,0.09922778,-0.4588374,0.05554278,0.29427376,-0.1692607,-0.5572441,-0.10524798,0.051435307,838.49817,847.3626,853.4066,905.38464,873.5531,100,0,0.077331543,0.284667969,0.95324707,1.114044189,3.132781982,2.422485352,1,1,1,1,1,61.38,NaN
40:50.6,0.5181792,0.21863079,0.4788356,0.3912938,0.274063,-0.6070337,-0.4239838,0.33450505,0.9838826,-0.39117312,0.0806717,1.1360288,0.08373972,-0.5065061,-0.007029266,0.29383522,-0.13678084,-0.5929592,-0.16691314,-0.003899232,853.00366,854.21246,819.5604,757.9121,689.81683,100,0,0.076049805,0.286193848,0.95300293,0.740203857,2.676696777,2.609405518,1,1,1,1,1,61.38,NaN
40:51.1,0.9996815,0.14829366,0.591858,0.8731826,0.43767756,-0.7009199,0.006102337,0.30581573,1.003197,-0.36457005,0.070825085,1.0584598,0.18659309,-0.39625502,0.064443596,0.40347755,0.036131147,-0.4909664,-0.35879868,0.11640135,838.0952,846.1539,831.6484,794.17584,848.1685,100,0,0.081298828,0.282470703,0.952148438,1.181335449,3.185119629,2.609405518,1,1,1,1,1,61.38,NaN
40:51.6,1.1409136,0.08576487,0.52554506,1.046263,0.47055575,-0.51603836,-0.021461597,0.2624724,0.9976796,-0.29049042,0.10453983,1.050161,0.22194517,-0.30108866,0.07798726,0.41169876,0.012755527,-0.49047443,-0.39050087,0.09164733,846.1539,854.21246,856.63007,945.2747,1031.9048,100,0,0.080383301,0.286437988,0.95703125,0.927124023,3.102874756,2.108459473,1,1,1,1,1,61.38,NaN
40:52.1,1.1731778,0.22085568,0.45320505,1.0910906,0.5245424,-0.3935267,-0.038039774,0.37960166,1.0489686,-0.06748409,0.06565021,1.0590209,0.22133702,-0.2161578,0.02474135,0.42264023,0.000244,-0.53596854,-0.3198912,0.09167537,837.28937,844.5421,848.5714,899.34064,881.6117,100,0,0.077636719,0.284667969,0.950927734,0.725250244,2.923431396,2.549591064,1,1,1,1,1,61.38,NaN
40:52.6,0.9199496,0.18732543,-0.05670243,0.8619703,0.31489572,-0.39685515,-0.43554515,0.27495876,0.99838614,0.14740002,0.062365696,1.0591173,0.21791396,-0.22662643,-0.034156855,0.38817188,-0.10682559,-0.5728948,-0.2917157,-0.08863354,831.6484,832.8571,812.3077,736.55676,697.47253,100,0,0.07232666,0.28302002,0.953125,1.345825195,3.386993408,2.467346191,1,1,1,1,1,61.38,NaN
40:53.2,0.5600499,0.20069285,0.014850273,0.52722526,0.09174911,-0.41325608,-0.2766526,0.273841,0.966072,0.14750864,-0.059106447,0.9923043,0.23593932,-0.18265034,-0.027343642,0.35382614,-0.07923679,-0.46926105,-0.27290612,-0.0727709,839.304,845.34796,831.6484,799.011,834.0659,100,0,0.077514648,0.284667969,0.953186035,0.904693604,2.676696777,2.257995605,1,1,1,1,1,61,NaN
40:53.7,0.8005172,0.093680315,0.18841933,0.69357634,0.38031572,-0.34527963,-0.1317909,0.39965525,0.7249368,0.15569577,-0.05950655,0.9215859,0.28105557,-0.13802102,0.07344477,0.30734056,-0.02234947,-0.40506086,-0.29491496,-0.06948356,816.337,836.08057,872.74725,939.6337,998.0586,100,0,0.073608398,0.28717041,0.945251465,0.620574951,2.646789551,2.160797119,1,1,1,1,1,61,NaN
40:54.2,1.4317536,0.10567804,0.46284947,1.3777504,0.99019474,-0.33033112,0.026585413,0.9510803,0.8549758,0.14891726,0.14481094,1.0168258,0.44275793,-0.1021144,0.17606308,0.37239677,0.04921993,-0.3505516,-0.30227742,0.048848793,859.85345,840.10986,838.9011,917.8755,859.45056,98,0,0.076049805,0.280700684,0.950256348,0.628051758,2.676696777,2.100982666,1,1,1,1,1,61,NaN
40:54.7,1.5496049,0.17055781,0.6375204,1.5446297,1.0737747,-0.43748784,0.07178061,1.0919802,1.0086398,0.09375479,0.15184084,1.1986922,0.48461133,-0.081702024,0.22069974,0.43544918,0.10053967,-0.28010637,-0.22316177,0.124302685,831.6484,843.3333,810.293,739.7802,683.36993,94.00001,0,0.075805664,0.282958984,0.948669434,0.792541504,2.818756104,2.355194092,1,1,1,1,1,61,NaN
40:55.2,1.7842951,0.23070803,0.98428345,1.7834257,1.1534556,-0.5879135,0.39199015,1.2002425,0.992337,0.07850448,0.22765468,1.2230085,0.47654006,-0.112428,0.24895507,0.49356997,0.123367846,-0.1553113,-0.080664955,0.22037998,855.42126,839.707,821.1722,800.2198,838.0952,84.000015,0,0.07635498,0.282348633,0.953063965,0.949554443,3.222503662,2.459869385,1,1,1,1,1,61,NaN
40:55.7,1.6588018,0.13737793,0.9473859,1.6340349,0.90738624,-0.54845405,0.35041136,0.9755905,1.2021952,0.099238865,0.20454815,1.3040276,0.31764287,-0.13403773,0.13807777,0.42395395,0.065144904,-0.113817126,0.011873435,0.36447486,856.63007,850.18317,864.2857,959.7802,1018.60803,80.000015,0,0.075012207,0.281860352,0.952758789,1.054229736,2.467346191,2.519683838,1,1,1,1,1,61,NaN
40:56.2,1.5309808,0.09314397,0.84575266,1.483048,0.82477254,-0.14799805,0.2777223,0.8603464,1.1285999,0.0075091,0.13253851,1.228604,0.2162614,-0.22081605,0.14481957,0.4010673,-0.011904211,-0.17673649,-0.034782734,0.3409681,843.73627,851.39197,847.76556,900.14655,854.21246,92.00001,0,0.069030762,0.278747559,0.953857422,0.785064697,2.953338623,2.377624512,1,1,1,1,1,61,NaN
40:56.8,0.9316846,-0.1205566,0.26691592,1.0046227,0.4950324,-0.17585176,-0.21696362,0.567457,1.1524484,-0.037978318,-0.05115466,1.1885421,0.21409279,-0.25561115,0.12037693,0.35033506,-0.026516676,-0.3541458,-0.13671297,0.27433077,844.1392,853.8095,818.3516,727.6923,729.707,100,0,0.074584961,0.282043457,0.955566406,0.747680664,2.878570557,2.190704346,1,1,1,1,1,61,NaN
40:57.3,0.56651103,-0.12401336,0.15306973,0.6701083,0.36032367,-0.1485836,-0.34229687,0.48639122,0.9834945,-0.20372112,-0.14012028,1.1437736,0.1943332,-0.17715983,0.17446563,0.3031549,-0.05345833,-0.44798502,-0.16544619,0.117343836,841.7216,850.18317,835.6777,815.5311,863.8828,100,0,0.074462891,0.282409668,0.947570801,0.456085205,2.527160645,2.100982666,1,1,1,1,1,61,NaN
40:57.8,0.33493245,-0.32490724,-0.30461702,0.36641416,0.22358921,-0.40314767,-0.49971193,0.3627187,0.85710996,-0.2961049,-0.10353976,1.1787016,0.2101645,-0.17677559,0.17997059,0.25133622,-0.07067148,-0.47361916,-0.08481999,0.06928514,827.619,841.31866,821.5751,793.36993,726.08057,100,0,0.075134277,0.282836914,0.951049805,0.882263184,2.190704346,2.444915771,1,1,1,1,1,61,NaN
40:58.3,0.16634592,-0.024031399,-0.607294,0.22571059,0.17655236,-0.41289884,-0.38343832,0.34100527,0.82611984,-0.22534148,-0.10765274,1.1764619,0.19026788,-0.14627804,0.15709876,0.19632538,-0.020606533,-0.49928513,-0.10303446,0.096037716,836.8865,842.52747,824.7985,744.61536,726.8865,100,0,0.066467285,0.281921387,0.952941895,0.919647217,3.058013916,2.579498291,1,1,1,1,1,61,NaN
40:58.8,0.19586857,0.050107732,-0.42899334,0.18403639,0.19080152,-0.45747998,-0.09371963,0.29789066,0.7782049,-0.1858246,0.16714357,1.1550562,0.22927628,-0.19712034,0.13564366,0.12832022,-0.05950352,-0.49536687,-0.12345273,0.06817134,834.4689,855.82416,850.18317,893.69965,973.0769,100,0,0.06842041,0.284790039,0.950500488,1.143951416,3.095397949,2.452392578,1,1,1,1,1,61,NaN
40:59.3,0.35219884,0.076067604,-0.0021439,0.44750962,0.1458585,-0.36942285,-0.026903765,0.23728137,0.43531355,-0.06590339,0.16573393,0.5561729,0.17587462,-0.17765014,0.07488481,0.18021815,-0.12315947,-0.5579746,-0.26248682,0.05424262,834.87177,859.0476,866.30035,944.87177,945.2747,100,0,0.068603516,0.282897949,0.952148438,0.605621338,2.729034424,2.071075439,1,1,1,1,1,61,NaN
